encounter_id,party_size,party_level,monster_count,monster_name,monster_challenge_rating,encounter_description,feasibility_label
encounter_3759,1,18,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 1 adventurers at level 18.,Possible
encounter_3704,2,4,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 2 adventurers at level 4.,Possible
encounter_360,1,14,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 1 adventurers at level 14.,Possible
encounter_2065,5,12,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 5 adventurers at level 12.,Possible
encounter_4450,1,7,2,Troll,5.0,A group of 2 Troll(s) confronts a party of 1 adventurers at level 7.,Not Possible
encounter_3811,1,14,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 1 adventurers at level 14.,Not Possible
encounter_1691,3,4,6,Young Red Dragon,10.0,A group of 6 Young Red Dragon(s) confronts a party of 3 adventurers at level 4.,Not Possible
encounter_4327,4,15,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 4 adventurers at level 15.,Possible
encounter_1549,3,18,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 3 adventurers at level 18.,Possible
encounter_1248,3,17,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 3 adventurers at level 17.,Possible
encounter_1986,2,12,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 2 adventurers at level 12.,Not Possible
encounter_295,3,1,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 3 adventurers at level 1.,Not Possible
encounter_1548,5,7,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 5 adventurers at level 7.,Not Possible
encounter_2013,3,3,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 3 adventurers at level 3.,Possible
encounter_589,1,4,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 1 adventurers at level 4.,Possible
encounter_3330,1,11,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 1 adventurers at level 11.,Not Possible
encounter_2404,4,3,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 4 adventurers at level 3.,Possible
encounter_2130,4,11,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 4 adventurers at level 11.,Not Possible
encounter_4389,3,10,8,Orc,0.5,A group of 8 Orc(s) confronts a party of 3 adventurers at level 10.,Possible
encounter_2411,3,16,7,Bugbear,1.0,A group of 7 Bugbear(s) confronts a party of 3 adventurers at level 16.,Possible
encounter_2720,3,4,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 3 adventurers at level 4.,Possible
encounter_426,1,3,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 1 adventurers at level 3.,Not Possible
encounter_2583,2,10,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 2 adventurers at level 10.,Not Possible
encounter_1055,5,9,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 5 adventurers at level 9.,Possible
encounter_3967,3,13,6,Ogre,2.0,A group of 6 Ogre(s) confronts a party of 3 adventurers at level 13.,Possible
encounter_4563,2,13,9,Goblin,0.25,A group of 9 Goblin(s) confronts a party of 2 adventurers at level 13.,Possible
encounter_557,3,14,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 3 adventurers at level 14.,Possible
encounter_4359,2,10,3,Troll,5.0,A group of 3 Troll(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_3939,4,2,8,Orc,0.5,A group of 8 Orc(s) confronts a party of 4 adventurers at level 2.,Possible
encounter_4713,3,18,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 3 adventurers at level 18.,Possible
encounter_2470,3,19,9,Goblin,0.25,A group of 9 Goblin(s) confronts a party of 3 adventurers at level 19.,Possible
encounter_4711,4,7,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 4 adventurers at level 7.,Possible
encounter_356,3,2,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 3 adventurers at level 2.,Not Possible
encounter_1194,3,10,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 3 adventurers at level 10.,Possible
encounter_1717,5,11,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 5 adventurers at level 11.,Possible
encounter_3417,3,15,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 3 adventurers at level 15.,Possible
encounter_2605,2,13,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 2 adventurers at level 13.,Possible
encounter_4130,2,1,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 2 adventurers at level 1.,Possible
encounter_2829,4,9,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 4 adventurers at level 9.,Not Possible
encounter_1705,4,8,8,Troll,5.0,A group of 8 Troll(s) confronts a party of 4 adventurers at level 8.,Not Possible
encounter_2864,2,8,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 2 adventurers at level 8.,Possible
encounter_2619,5,17,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_2401,3,15,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 3 adventurers at level 15.,Possible
encounter_2140,4,1,7,Orc,0.5,A group of 7 Orc(s) confronts a party of 4 adventurers at level 1.,Possible
encounter_3240,2,16,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_2384,5,17,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_3219,3,8,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 3 adventurers at level 8.,Possible
encounter_3936,3,5,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_1286,1,1,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 1 adventurers at level 1.,Not Possible
encounter_3797,2,18,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 2 adventurers at level 18.,Possible
encounter_4895,2,8,1,Bugbear,1.0,A group of 1 Bugbear(s) confronts a party of 2 adventurers at level 8.,Possible
encounter_4469,2,13,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 2 adventurers at level 13.,Possible
encounter_2088,5,12,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 5 adventurers at level 12.,Possible
encounter_1890,5,8,2,Troll,5.0,A group of 2 Troll(s) confronts a party of 5 adventurers at level 8.,Possible
encounter_4623,4,12,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 4 adventurers at level 12.,Possible
encounter_1592,1,11,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 1 adventurers at level 11.,Possible
encounter_1347,1,15,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 1 adventurers at level 15.,Possible
encounter_4432,3,3,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 3 adventurers at level 3.,Not Possible
encounter_2163,1,6,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 1 adventurers at level 6.,Not Possible
encounter_2397,2,11,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 2 adventurers at level 11.,Possible
encounter_4769,1,6,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 1 adventurers at level 6.,Not Possible
encounter_2272,5,10,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 5 adventurers at level 10.,Possible
encounter_4491,2,14,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 2 adventurers at level 14.,Possible
encounter_3112,4,18,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 4 adventurers at level 18.,Possible
encounter_1138,5,4,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 5 adventurers at level 4.,Possible
encounter_3896,1,10,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 1 adventurers at level 10.,Possible
encounter_973,2,13,8,Ogre,2.0,A group of 8 Ogre(s) confronts a party of 2 adventurers at level 13.,Possible
encounter_796,3,19,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 3 adventurers at level 19.,Possible
encounter_3021,1,15,4,Ogre,2.0,A group of 4 Ogre(s) confronts a party of 1 adventurers at level 15.,Possible
encounter_1712,1,17,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 1 adventurers at level 17.,Possible
encounter_3388,3,9,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 3 adventurers at level 9.,Possible
encounter_37,5,11,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 5 adventurers at level 11.,Possible
encounter_454,1,3,3,Goblin,0.25,A group of 3 Goblin(s) confronts a party of 1 adventurers at level 3.,Possible
encounter_914,1,9,8,Orc,0.5,A group of 8 Orc(s) confronts a party of 1 adventurers at level 9.,Possible
encounter_4082,3,4,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 3 adventurers at level 4.,Not Possible
encounter_1200,2,10,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_1275,4,15,6,Troll,5.0,A group of 6 Troll(s) confronts a party of 4 adventurers at level 15.,Possible
encounter_2376,4,10,3,Troll,5.0,A group of 3 Troll(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_38,5,3,6,Young Red Dragon,10.0,A group of 6 Young Red Dragon(s) confronts a party of 5 adventurers at level 3.,Not Possible
encounter_975,4,14,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 4 adventurers at level 14.,Possible
encounter_3196,3,7,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 3 adventurers at level 7.,Possible
encounter_984,1,8,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 1 adventurers at level 8.,Possible
encounter_3905,1,17,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 1 adventurers at level 17.,Possible
encounter_4070,2,1,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 2 adventurers at level 1.,Not Possible
encounter_1419,2,19,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 2 adventurers at level 19.,Possible
encounter_3333,2,4,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 2 adventurers at level 4.,Not Possible
encounter_1561,2,2,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 2 adventurers at level 2.,Not Possible
encounter_40,4,8,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 4 adventurers at level 8.,Possible
encounter_1487,3,5,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 3 adventurers at level 5.,Not Possible
encounter_3884,4,3,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 4 adventurers at level 3.,Possible
encounter_170,5,9,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 5 adventurers at level 9.,Possible
encounter_1356,2,15,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 2 adventurers at level 15.,Possible
encounter_2786,1,3,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 1 adventurers at level 3.,Possible
encounter_3633,5,14,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 5 adventurers at level 14.,Possible
encounter_4749,2,16,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_4005,2,6,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 2 adventurers at level 6.,Possible
encounter_2683,1,7,4,Ogre,2.0,A group of 4 Ogre(s) confronts a party of 1 adventurers at level 7.,Not Possible
encounter_4705,1,3,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 1 adventurers at level 3.,Not Possible
encounter_4026,5,15,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 5 adventurers at level 15.,Possible
encounter_1641,2,8,3,Goblin,0.25,A group of 3 Goblin(s) confronts a party of 2 adventurers at level 8.,Possible
encounter_1291,2,10,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_1381,4,10,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_1934,3,3,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 3 adventurers at level 3.,Not Possible
encounter_580,1,9,8,Ogre,2.0,A group of 8 Ogre(s) confronts a party of 1 adventurers at level 9.,Not Possible
encounter_4221,5,1,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 5 adventurers at level 1.,Possible
encounter_3161,2,11,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 2 adventurers at level 11.,Possible
encounter_2031,5,9,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 5 adventurers at level 9.,Possible
encounter_893,2,9,3,Goblin,0.25,A group of 3 Goblin(s) confronts a party of 2 adventurers at level 9.,Possible
encounter_3952,1,15,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 1 adventurers at level 15.,Possible
encounter_781,5,17,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_160,4,14,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 4 adventurers at level 14.,Possible
encounter_3,3,4,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 3 adventurers at level 4.,Possible
encounter_2264,3,1,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 3 adventurers at level 1.,Possible
encounter_3217,5,15,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 5 adventurers at level 15.,Possible
encounter_2110,2,8,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 2 adventurers at level 8.,Not Possible
encounter_850,4,13,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 4 adventurers at level 13.,Possible
encounter_2738,3,8,3,Goblin,0.25,A group of 3 Goblin(s) confronts a party of 3 adventurers at level 8.,Possible
encounter_2467,3,3,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 3 adventurers at level 3.,Possible
encounter_3651,4,16,7,Orc,0.5,A group of 7 Orc(s) confronts a party of 4 adventurers at level 16.,Possible
encounter_1597,2,14,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 2 adventurers at level 14.,Possible
encounter_1777,2,10,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_1914,4,10,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_1044,3,18,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 3 adventurers at level 18.,Possible
encounter_4714,4,14,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 4 adventurers at level 14.,Possible
encounter_1545,3,6,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 3 adventurers at level 6.,Possible
encounter_2737,5,9,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 5 adventurers at level 9.,Possible
encounter_3707,5,5,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 5 adventurers at level 5.,Possible
encounter_4618,3,19,4,Orc,0.5,A group of 4 Orc(s) confronts a party of 3 adventurers at level 19.,Possible
encounter_54,5,2,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 5 adventurers at level 2.,Possible
encounter_1797,3,7,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 3 adventurers at level 7.,Possible
encounter_1912,4,1,6,Young Red Dragon,10.0,A group of 6 Young Red Dragon(s) confronts a party of 4 adventurers at level 1.,Not Possible
encounter_2307,4,14,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 4 adventurers at level 14.,Possible
encounter_2554,2,15,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 2 adventurers at level 15.,Possible
encounter_2801,5,12,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 5 adventurers at level 12.,Possible
encounter_4087,5,13,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 5 adventurers at level 13.,Possible
encounter_4128,2,17,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 2 adventurers at level 17.,Possible
encounter_825,4,18,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 4 adventurers at level 18.,Possible
encounter_4734,5,15,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 5 adventurers at level 15.,Possible
encounter_3179,5,19,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 5 adventurers at level 19.,Possible
encounter_3402,1,6,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 1 adventurers at level 6.,Not Possible
encounter_1390,4,15,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 4 adventurers at level 15.,Possible
encounter_3565,5,15,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 5 adventurers at level 15.,Possible
encounter_4877,1,8,8,Ogre,2.0,A group of 8 Ogre(s) confronts a party of 1 adventurers at level 8.,Not Possible
encounter_885,5,14,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 5 adventurers at level 14.,Possible
encounter_3806,2,17,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 2 adventurers at level 17.,Possible
encounter_1608,3,12,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 3 adventurers at level 12.,Possible
encounter_1595,2,9,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 2 adventurers at level 9.,Not Possible
encounter_772,4,1,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 4 adventurers at level 1.,Not Possible
encounter_2612,3,5,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_4662,1,3,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 1 adventurers at level 3.,Possible
encounter_2274,3,6,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 3 adventurers at level 6.,Possible
encounter_1869,1,11,3,Goblin,0.25,A group of 3 Goblin(s) confronts a party of 1 adventurers at level 11.,Possible
encounter_1086,4,3,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 4 adventurers at level 3.,Possible
encounter_11,1,13,7,Orc,0.5,A group of 7 Orc(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_3612,3,11,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 3 adventurers at level 11.,Possible
encounter_1326,4,15,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 4 adventurers at level 15.,Possible
encounter_3391,2,9,6,Ogre,2.0,A group of 6 Ogre(s) confronts a party of 2 adventurers at level 9.,Possible
encounter_1464,3,4,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 3 adventurers at level 4.,Possible
encounter_807,3,15,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 3 adventurers at level 15.,Possible
encounter_4261,4,19,3,Troll,5.0,A group of 3 Troll(s) confronts a party of 4 adventurers at level 19.,Possible
